Format Version,1.23,Take Name,Team 5 Real 1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 11.06.20.925 AM,Total Frames in Take,11099,Total Exported Frames,11099,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
10138,28.161111,-0.028389,0.166582,-0.034613,0.985011,-4.713490,1.158741,3.438486,-4.699212,1.160744,3.477836,-4.654672,1.151984,3.399564,-4.786055,1.163807,3.438488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654672,1.151984,3.399564
10139,28.163889,-0.020975,0.165298,-0.034953,0.985401,-4.713098,1.158614,3.438405,-4.698941,1.160007,3.477825,-4.654705,1.151935,3.399139,-4.785648,1.163902,3.438250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,28.166667,-0.015784,0.165981,-0.034190,0.985410,-4.713039,1.158848,3.438302,-4.698843,1.159822,3.477721,-4.653485,1.152942,3.399432,-4.785588,1.164154,3.438277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653485,1.152942,3.399432
10141,28.169444,-0.026332,0.166747,-0.035318,0.985015,-4.713536,1.158814,3.438455,-4.699249,1.160637,3.477811,-4.654782,1.152069,3.399554,-4.786091,1.164031,3.438487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654782,1.152069,3.399554
10142,28.172222,-0.016152,0.166515,-0.035042,0.985284,-4.713072,1.158785,3.438259,-4.698830,1.159775,3.477661,-4.654774,1.152375,3.398809,-4.785612,1.164206,3.438307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143,28.175000,-0.025063,0.166609,-0.036639,0.985023,-4.713493,1.158753,3.438492,-4.699218,1.160452,3.477858,-4.655229,1.151618,3.399115,-4.786032,1.164189,3.438504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144,28.177778,-0.023837,0.165891,-0.034198,0.985263,-4.713224,1.159099,3.438362,-4.699014,1.160737,3.477754,-4.654872,1.152349,3.399048,-4.785786,1.164212,3.438284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,28.180556,-0.022305,0.163140,-0.032087,0.985829,-4.713346,1.159165,3.438802,-4.699363,1.160716,3.478279,-4.654749,1.152778,3.399793,-4.785926,1.164002,3.438335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146,28.183333,-0.025302,0.166488,-0.035578,0.985077,-4.713570,1.158708,3.438480,-4.699306,1.160444,3.477848,-4.654737,1.152008,3.399525,-4.786120,1.163986,3.438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654737,1.152008,3.399525
10147,28.186111,-0.016108,0.163721,-0.034028,0.985788,-4.713177,1.158955,3.438714,-4.699160,1.159965,3.478196,-4.654644,1.152677,3.399591,-4.785728,1.164223,3.438354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,28.188889,-0.027571,0.166674,-0.035628,0.984982,-4.713548,1.158768,3.438499,-4.699263,1.160689,3.477851,-4.654711,1.151977,3.399590,-4.786102,1.163999,3.438513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654711,1.151977,3.399590
10149,28.191667,-0.027210,0.166921,-0.036562,0.984916,-4.713521,1.158835,3.438487,-4.699215,1.160711,3.477834,-4.654752,1.151932,3.399533,-4.786065,1.164209,3.438534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654752,1.151932,3.399533
10150,28.194444,-0.017693,0.166105,-0.034180,0.985357,-4.713077,1.158817,3.438279,-4.698865,1.159948,3.477689,-4.654737,1.152427,3.398887,-4.785629,1.164076,3.438262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,28.197222,-0.027617,0.166551,-0.036438,0.984972,-4.713502,1.158668,3.438554,-4.699225,1.160581,3.477909,-4.654730,1.152020,3.399560,-4.786047,1.164014,3.438546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654730,1.152020,3.399560
10152,28.200000,-0.022844,0.168310,-0.033372,0.984904,-4.713511,1.158900,3.438234,-4.699111,1.160460,3.477560,-4.655343,1.152311,3.398621,-4.786079,1.163928,3.438520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153,28.202778,-0.018812,0.167057,-0.036212,0.985102,-4.713390,1.158580,3.438429,-4.699097,1.159770,3.477807,-4.654742,1.152156,3.399562,-4.785923,1.164106,3.438539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654742,1.152156,3.399562
10154,28.205556,-0.021431,0.165998,-0.033478,0.985325,-4.713279,1.158873,3.438253,-4.699067,1.160322,3.477652,-4.654925,1.152355,3.398902,-4.785844,1.163941,3.438205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,28.208333,-0.018924,0.166350,-0.033862,0.985303,-4.713074,1.158774,3.438326,-4.698840,1.160010,3.477724,-4.654751,1.152353,3.398914,-4.785632,1.163959,3.438340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156,28.211111,-0.023930,0.165499,-0.034129,0.985329,-4.713599,1.159024,3.438785,-4.699420,1.160671,3.478187,-4.655215,1.152278,3.399518,-4.786162,1.164123,3.438649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,28.213889,-0.021157,0.164257,-0.031737,0.985680,-4.713291,1.159093,3.438615,-4.699222,1.160551,3.478065,-4.654778,1.152816,3.399462,-4.785873,1.163911,3.438318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158,28.216667,-0.020133,0.167204,-0.036527,0.985040,-4.713424,1.158586,3.438390,-4.699114,1.159879,3.477758,-4.654750,1.152035,3.399503,-4.785954,1.164127,3.438514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654750,1.152035,3.399503
10159,28.219444,-0.026109,0.166435,-0.035297,0.985075,-4.713548,1.158668,3.438448,-4.699286,1.160474,3.477814,-4.655254,1.151644,3.399095,-4.786103,1.163886,3.438435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160,28.222222,-0.022160,0.165890,-0.033795,0.985316,-4.713239,1.158993,3.438257,-4.699034,1.160498,3.477655,-4.653468,1.152932,3.399339,-4.785802,1.164089,3.438188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653468,1.152932,3.399339
10161,28.225000,-0.026599,0.166128,-0.037354,0.985038,-4.713553,1.158670,3.438534,-4.699311,1.160487,3.477906,-4.654762,1.151959,3.399616,-4.786088,1.164169,3.438464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654762,1.151959,3.399616
10162,28.227778,-0.025604,0.166292,-0.035035,0.985121,-4.713527,1.158791,3.438479,-4.699279,1.160560,3.477851,-4.654729,1.152159,3.399650,-4.786084,1.163983,3.438448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654729,1.152159,3.399650
10163,28.230556,-0.017426,0.165919,-0.034106,0.985395,-4.713061,1.158813,3.438300,-4.698865,1.159923,3.477715,-4.654705,1.152448,3.398927,-4.785613,1.164067,3.438257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,28.233333,-0.025555,0.166928,-0.035404,0.985002,-4.713471,1.158932,3.438459,-4.699172,1.160689,3.477814,-4.654764,1.152180,3.399538,-4.786024,1.164181,3.438521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654764,1.152180,3.399538
10165,28.236111,-0.025118,0.166383,-0.037468,0.985029,-4.713573,1.158642,3.438486,-4.699314,1.160334,3.477858,-4.655302,1.151398,3.399140,-4.786103,1.164194,3.438460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166,28.238889,-0.020687,0.165517,-0.035498,0.985351,-4.713064,1.158713,3.438430,-4.698890,1.160073,3.477846,-4.654695,1.151980,3.399138,-4.785608,1.164087,3.438307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167,28.241667,-0.025692,0.165082,-0.034412,0.985344,-4.713193,1.158818,3.438469,-4.699043,1.160607,3.477876,-4.654781,1.151933,3.399269,-4.785757,1.163913,3.438263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,28.244444,-0.021118,0.166964,-0.037057,0.985040,-4.713340,1.158412,3.438490,-4.699046,1.159779,3.477862,-4.654742,1.152022,3.399532,-4.785867,1.164004,3.438571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654742,1.152022,3.399532
10169,28.247222,-0.023500,0.166861,-0.036865,0.985011,-4.713356,1.158372,3.438524,-4.699065,1.159939,3.477889,-4.654666,1.151941,3.399584,-4.785890,1.163879,3.438579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654666,1.151941,3.399584
10170,28.250000,-0.019962,0.166879,-0.036123,0.985113,-4.713356,1.158562,3.438457,-4.699074,1.159848,3.477836,-4.654717,1.152054,3.399624,-4.785891,1.164047,3.438535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654717,1.152054,3.399624
10171,28.252778,-0.022787,0.166894,-0.037656,0.984992,-4.713410,1.158421,3.438483,-4.699117,1.159916,3.477850,-4.654735,1.151916,3.399543,-4.785934,1.164058,3.438543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654735,1.151916,3.399543
10172,28.255556,-0.025012,0.166799,-0.036137,0.985011,-4.713519,1.158771,3.438430,-4.699229,1.160473,3.477790,-4.654758,1.151994,3.399523,-4.786063,1.164137,3.438471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654758,1.151994,3.399523
10173,28.258333,-0.019166,0.167048,-0.037278,0.985057,-4.713398,1.158534,3.438441,-4.699102,1.159737,3.477818,-4.654724,1.151990,3.399577,-4.785918,1.164205,3.438544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654724,1.151990,3.399577
10174,28.261111,-0.026648,0.166634,-0.035439,0.985021,-4.713498,1.158694,3.438476,-4.699219,1.160541,3.477834,-4.654687,1.151987,3.399599,-4.786052,1.163920,3.438490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654687,1.151987,3.399599
10175,28.263889,-0.017145,0.165915,-0.034540,0.985386,-4.713010,1.158797,3.438333,-4.698814,1.159878,3.477749,-4.654658,1.152393,3.398960,-4.785557,1.164120,3.438289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,28.266667,-0.023876,0.165533,-0.032976,0.985364,-4.713233,1.159034,3.438327,-4.699053,1.160694,3.477729,-4.653491,1.152984,3.399482,-4.785807,1.163969,3.438201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653491,1.152984,3.399482
10177,28.269444,-0.023242,0.166068,-0.033976,0.985255,-4.713197,1.159026,3.438311,-4.698974,1.160617,3.477700,-4.654856,1.152339,3.398970,-4.785760,1.164122,3.438263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10178,28.272222,-0.018947,0.165772,-0.034830,0.985367,-4.713067,1.158852,3.438293,-4.698878,1.160078,3.477707,-4.654709,1.152306,3.398953,-4.785614,1.164173,3.438218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179,28.275000,-0.020483,0.166741,-0.035754,0.985139,-4.713369,1.158624,3.438427,-4.699097,1.159959,3.477808,-4.654722,1.152193,3.399599,-4.785909,1.164044,3.438484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654722,1.152193,3.399599
10180,28.277778,-0.019157,0.166211,-0.033499,0.985335,-4.713036,1.158784,3.438285,-4.698812,1.160045,3.477686,-4.654697,1.152396,3.398890,-4.785597,1.163911,3.438278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181,28.280556,-0.019986,0.167258,-0.035686,0.985065,-4.713342,1.158573,3.438471,-4.699030,1.159866,3.477839,-4.654759,1.152086,3.399570,-4.785882,1.163996,3.438607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654759,1.152086,3.399570
10182,28.283333,-0.025600,0.165218,-0.034743,0.985313,-4.713238,1.159007,3.438425,-4.699077,1.160784,3.477828,-4.654840,1.152086,3.399209,-4.785798,1.164153,3.438237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183,28.286111,-0.021799,0.167069,-0.037426,0.984994,-4.713413,1.158395,3.438448,-4.699109,1.159812,3.477814,-4.655193,1.151349,3.398990,-4.785937,1.164024,3.438540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184,28.288889,-0.022740,0.166051,-0.033443,0.985288,-4.713211,1.159025,3.438251,-4.698992,1.160583,3.477643,-4.653545,1.152924,3.399286,-4.785779,1.164057,3.438205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653545,1.152924,3.399286
10185,28.291667,-0.025426,0.166450,-0.035171,0.985094,-4.713499,1.158740,3.438470,-4.699238,1.160491,3.477839,-4.654684,1.152079,3.399610,-4.786054,1.163956,3.438463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654684,1.152079,3.399610
10186,28.294444,-0.026822,0.166160,-0.036062,0.985074,-4.713545,1.158589,3.438480,-4.699302,1.160444,3.477851,-4.655240,1.151426,3.399170,-4.786093,1.163898,3.438420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187,28.297222,-0.021547,0.168663,-0.034059,0.984850,-4.713556,1.158872,3.438189,-4.699130,1.160314,3.477510,-4.655423,1.152272,3.398526,-4.786114,1.164031,3.438531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188,28.300000,-0.022082,0.163306,-0.032501,0.985793,-4.713303,1.159042,3.438805,-4.699306,1.160568,3.478278,-4.654723,1.152615,3.399776,-4.785878,1.163944,3.438361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10189,28.302778,-0.023281,0.163578,-0.035787,0.985606,-4.713254,1.158808,3.438595,-4.699228,1.160383,3.478055,-4.654737,1.151888,3.399558,-4.785799,1.164151,3.438172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,28.305556,-0.020399,0.165819,-0.035566,0.985304,-4.713077,1.158625,3.438399,-4.698879,1.159959,3.477807,-4.654732,1.151900,3.399069,-4.785619,1.164016,3.438321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191,28.308333,-0.017226,0.166235,-0.034709,0.985325,-4.713062,1.158782,3.438300,-4.698840,1.159866,3.477707,-4.654738,1.152352,3.398891,-4.785607,1.164128,3.438303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10192,28.311111,-0.026936,0.167139,-0.034749,0.984953,-4.713475,1.158728,3.438454,-4.699156,1.160609,3.477796,-4.655232,1.151726,3.399022,-4.786036,1.163851,3.438544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10193,28.313889,-0.022528,0.166132,-0.034325,0.985248,-4.713166,1.159088,3.438355,-4.698939,1.160615,3.477746,-4.654833,1.152398,3.399002,-4.785725,1.164252,3.438318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,28.316667,-0.026232,0.167200,-0.035224,0.984944,-4.713495,1.158869,3.438455,-4.699172,1.160684,3.477798,-4.654789,1.152095,3.399504,-4.786051,1.164077,3.438554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654789,1.152095,3.399504
10195,28.319444,-0.027694,0.166372,-0.035559,0.985032,-4.713508,1.158577,3.438524,-4.699247,1.160510,3.477884,-4.654751,1.152011,3.399571,-4.786063,1.163794,3.438494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654751,1.152011,3.399571
10196,28.322222,-0.021348,0.167974,-0.032510,0.985024,-4.713236,1.159243,3.438100,-4.698868,1.160694,3.477442,-4.655030,1.152853,3.398511,-4.785810,1.164182,3.438348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10197,28.325000,-0.024281,0.167470,-0.034468,0.984975,-4.713410,1.158849,3.438244,-4.699072,1.160514,3.477589,-4.654719,1.151980,3.399511,-4.785970,1.163997,3.438396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654719,1.151980,3.399511
10198,28.327778,-0.028807,0.166707,-0.036868,0.984896,-4.713503,1.158750,3.438550,-4.699210,1.160753,3.477895,-4.655254,1.151367,3.399198,-4.786047,1.164129,3.438557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10199,28.330556,-0.022123,0.166933,-0.038232,0.984978,-4.713401,1.158455,3.438488,-4.699105,1.159887,3.477856,-4.655181,1.151287,3.399052,-4.785917,1.164191,3.438554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,28.333333,-0.016712,0.165768,-0.035137,0.985397,-4.713060,1.158796,3.438298,-4.698877,1.159833,3.477720,-4.654704,1.152341,3.398941,-4.785601,1.164215,3.438233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201,28.336111,-0.025828,0.166367,-0.035329,0.985092,-4.713532,1.158699,3.438459,-4.699277,1.160481,3.477828,-4.654672,1.152011,3.399587,-4.786087,1.163927,3.438437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654672,1.152011,3.399587
10202,28.338889,-0.019508,0.163919,-0.032368,0.985750,-4.713322,1.159187,3.438628,-4.699283,1.160501,3.478094,-4.654788,1.152925,3.399504,-4.785895,1.164135,3.438287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10203,28.341667,-0.023149,0.166185,-0.033432,0.985256,-4.713131,1.159088,3.438283,-4.698901,1.160679,3.477669,-4.653453,1.152971,3.399348,-4.785700,1.164109,3.438255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.653453,1.152971,3.399348
10204,28.344444,-0.018887,0.167385,-0.035779,0.985061,-4.713338,1.158564,3.438362,-4.699019,1.159765,3.477730,-4.654721,1.152121,3.399392,-4.785875,1.164027,3.438521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.654721,1.152121,3.399392
10205,28.347222,-0.021786,0.165391,-0.033934,0.985403,-4.713239,1.158884,3.438332,-4.699074,1.160358,3.477746,-4.654842,1.152288,3.399058,-4.785800,1.164007,3.438190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,28.350000,-0.022301,0.165900,-0.033475,0.985322,-4.713208,1.158962,3.438277,-4.699002,1.160483,3.477675,-4.654847,1.152394,3.398946,-4.785775,1.164008,3.438211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207,28.352778,-0.025422,0.165383,-0.034436,0.985300,-4.713188,1.158974,3.438450,-4.699014,1.160740,3.477849,-4.654799,1.152102,3.399211,-4.785750,1.164080,3.438289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
